Zip,CD110,privatepartyexcellent,privatepartyfair,privatepartygood,privatepartyverygood,min-tradeinfair,tradeinfair,max-tradeinfair,min-tradeingood,tradeingood,max-tradeingood,min-tradeinverygood,tradeinverygood,max-tradeinverygood
11701,NY-02,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
12008,NY-21,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
12010,NY-20,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
12010,NY-23,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
13021,NY-24,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
13021,NY-25,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
14001,NY-26,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
14004,NY-27,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
14008,NY-28,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
14009,NY-29,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
27006,NC-05,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
27012,NC-12,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
27025,NC-13,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
27107,NC-06,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
27207,NC-02,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
27209,NC-08,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
27231,NC-04,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
27507,NC-01,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
27524,NC-03,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
28006,NC-09,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
28006,NC-10,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
28043,NC-11,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
28301,NC-07,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
57638,ND-00,17520,15020,16420,16970,12398,12748,13133,14067,14448,14828,14776,15148,15519
43001,OH-12,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
43002,OH-15,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
43003,OH-04,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
43005,OH-18,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
43010,OH-07,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
43302,OH-05,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
43408,OH-09,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
43713,OH-06,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
44001,OH-13,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
44003,OH-14,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
44017,OH-10,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
44022,OH-11,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
44062,OH-17,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
44090,OH-16,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
45001,OH-01,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
45003,OH-08,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
45005,OH-03,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
45034,OH-02,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
67950,OK-03,17520,15020,16420,16970,12398,12748,13133,14067,14448,14828,14776,15148,15519
73002,OK-04,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
73003,OK-05,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
73432,OK-02,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
74003,OK-01,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
97001,OR-02,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
97002,OR-05,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
97004,OR-03,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
97005,OR-01,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
97321,OR-04,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
15001,PA-04,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
15001,PA-18,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
15012,PA-12,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
15025,PA-14,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
15401,PA-09,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
15711,PA-05,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
15732,PA-03,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
16872,PA-10,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
17003,PA-17,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
17007,PA-19,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
17022,PA-16,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
17527,PA-06,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
17756,PA-11,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
18011,PA-15,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
18036,PA-08,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
18041,PA-13,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
19003,PA-07,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
19012,PA-02,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
19013,PA-01,17258,14758,16158,16708,12205,12555,12940,13874,14255,14635,14583,14955,15326
2804,RI-02,17434,14934,16334,16884,12334,12684,13069,14003,14384,14764,14712,15084,15455
2806,RI-01,17434,14934,16334,16884,12334,12684,13069,14003,14384,14764,14712,15084,15455
29001,SC-06,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
29006,SC-02,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
29006,SC-03,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
29009,SC-05,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
29031,SC-04,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
29401,SC-01,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
56219,SD-00,17520,15020,16420,16970,12398,12748,13133,14067,14448,14828,14776,15148,15519
37010,TN-06,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
37010,TN-07,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
37013,TN-05,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
37015,TN-08,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
37018,TN-04,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
37302,TN-03,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
37303,TN-02,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
37601,TN-01,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
38017,TN-09,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
73949,TX-13,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75001,TX-24,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75001,TX-32,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75002,TX-03,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75002,TX-04,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75009,TX-26,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75041,TX-05,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75050,TX-06,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75060,TX-30,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75451,TX-01,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75845,TX-08,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
75846,TX-17,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
76008,TX-12,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
76351,TX-19,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
76401,TX-31,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
76432,TX-11,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
76567,TX-10,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
76932,TX-23,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
77002,TX-07,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
77002,TX-18,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
77003,TX-29,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
77004,TX-09,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
77032,TX-02,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
77034,TX-22,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
77412,TX-25,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
77414,TX-14,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
77905,TX-15,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
78001,TX-28,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
78003,TX-21,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
78109,TX-20,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
78330,TX-27,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
79821,TX-16,17559,15059,16459,17009,12425,12775,13160,14094,14475,14855,14803,15175,15546
84001,UT-02,17394,14894,16294,16844,12305,12655,13040,13974,14355,14735,14683,15055,15426
84003,UT-03,17394,14894,16294,16844,12305,12655,13040,13974,14355,14735,14683,15055,15426
84010,UT-01,17394,14894,16294,16844,12305,12655,13040,13974,14355,14735,14683,15055,15426
5001,VT-00,17434,14934,16334,16884,12334,12684,13069,14003,14384,14764,14712,15084,15455
20105,VA-10,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
20106,VA-01,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
20106,VA-07,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
20109,VA-11,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
20170,VA-08,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
22626,VA-06,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
22901,VA-05,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
23002,VA-04,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
23011,VA-03,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
23301,VA-02,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
24018,VA-09,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
98001,WA-09,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
98002,WA-08,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
98004,WA-01,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
98045,WA-02,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
98055,WA-07,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
98068,WA-04,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
98304,WA-03,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
98305,WA-06,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
98812,WA-05,17400,14900,16300,16850,12309,12659,13044,13978,14359,14739,14687,15059,15430
24701,WV-03,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
25003,WV-02,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
25267,WV-01,17546,15046,16446,16996,12416,12766,13151,14085,14466,14846,14794,15166,15537
53001,WI-06,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
53002,WI-05,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
53038,WI-02,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
53103,WI-01,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
53110,WI-04,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
53503,WI-03,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
54001,WI-07,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
54101,WI-08,17461,14961,16361,16911,12353,12703,13088,14022,14403,14783,14731,15103,15474
82001,WY-00,17394,14894,16294,16844,12305,12655,13040,13974,14355,14735,14683,15055,15426
