Zip,CD110,privatepartyexcellent,privatepartyfair,privatepartygood,privatepartyverygood,min-tradeinfair,tradeinfair,max-tradeinfair,min-tradeingood,tradeingood,max-tradeingood,min-tradeinverygood,tradeinverygood,max-tradeinverygood
91040,CA-27,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
91350,CA-22,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
91710,CA-43,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
91719,CA-44,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
91719,CA-49,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
91901,CA-52,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
91902,CA-51,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
91902,CA-53,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
92007,CA-50,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
92201,CA-45,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
92220,CA-41,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
92602,CA-48,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
93001,CA-23,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
93201,CA-20,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
93201,CA-21,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
93426,CA-17,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
93601,CA-19,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
93606,CA-18,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94002,CA-12,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94002,CA-14,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94022,CA-15,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94102,CA-08,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94501,CA-13,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94502,CA-09,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94506,CA-10,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94506,CA-11,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94508,CA-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94509,CA-07,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94571,CA-03,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
94901,CA-06,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
95008,CA-16,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
95526,CA-02,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
95624,CA-05,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
80002,CO-07,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
80003,CO-02,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
80007,CO-06,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
80014,CO-01,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
80106,CO-05,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
80428,CO-03,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
80501,CO-04,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
6001,CT-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
6001,CT-05,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
6026,CT-02,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
6401,CT-03,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
6403,CT-04,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
19701,DE-00,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
20001,DC-98,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
32008,FL-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
32008,FL-06,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
32009,FL-04,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
32033,FL-07,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
32043,FL-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
32113,FL-08,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
32114,FL-24,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
32159,FL-05,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
32422,FL-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
32901,FL-15,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33001,FL-18,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33004,FL-20,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33004,FL-22,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33009,FL-17,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33010,FL-21,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33014,FL-25,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33025,FL-23,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33063,FL-19,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33410,FL-16,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33510,FL-12,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33511,FL-09,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33534,FL-11,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33598,FL-13,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33701,FL-10,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
33901,FL-14,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30002,GA-04,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30004,GA-06,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30004,GA-09,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30005,GA-07,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30008,GA-11,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30008,GA-13,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30013,GA-08,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30030,GA-05,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30055,GA-10,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30094,GA-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30401,GA-12,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
30411,GA-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
31006,GA-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
96701,HI-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
96703,HI-02,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
83120,ID-02,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
83302,ID-01,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
52761,IL-17,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
60002,IL-08,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60004,IL-10,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60005,IL-06,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60010,IL-14,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60010,IL-16,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60016,IL-09,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60018,IL-05,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60104,IL-07,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60126,IL-03,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60126,IL-04,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60181,IL-13,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60401,IL-11,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60406,IL-01,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60406,IL-02,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
60420,IL-15,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
61314,IL-18,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
61914,IL-19,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
62002,IL-12,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
46001,IN-06,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
46030,IN-05,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
46035,IN-04,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
46041,IN-02,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
46105,IN-08,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
46107,IN-07,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
46151,IN-09,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
46303,IN-01,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
46502,IN-03,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
50001,IA-04,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
50002,IA-05,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
50007,IA-03,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
50008,IA-02,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
50433,IA-01,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
66002,KS-02,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
66006,KS-03,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
66401,KS-01,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
66736,KS-04,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
38079,KY-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
40003,KY-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
40003,KY-06,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
40006,KY-04,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
40023,KY-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
40313,KY-05,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
70001,LA-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
70001,LA-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
70030,LA-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
70403,LA-06,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
70501,LA-07,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
70532,LA-05,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
70633,LA-04,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
3901,ME-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
4010,ME-02,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
20601,MD-05,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
20701,MD-03,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
20701,MD-07,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
20706,MD-04,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
20712,MD-08,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
20755,MD-02,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
20842,MD-06,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
21001,MD-01,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
1001,MA-02,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
1002,MA-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
1005,MA-03,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
1432,MA-05,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
1701,MA-07,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
1730,MA-06,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
1770,MA-04,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
2021,MA-09,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
2025,MA-10,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
2108,MA-08,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
48001,MI-10,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48009,MI-09,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48015,MI-12,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48101,MI-13,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48101,MI-14,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48101,MI-15,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48103,MI-07,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48111,MI-11,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48114,MI-08,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48415,MI-04,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48415,MI-05,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48610,MI-01,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
48809,MI-03,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
49001,MI-06,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
49010,MI-02,11946,10046,11146,11496,7977,8290,8604,9298,9640,9981,9840,10190,10539
55001,MN-02,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
55001,MN-06,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
55006,MN-08,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
55016,MN-04,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
55027,MN-01,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
55112,MN-05,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
55303,MN-03,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
55307,MN-07,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
38601,MS-01,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
38606,MS-02,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
39042,MS-03,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
39168,MS-04,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
51630,MO-06,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
52626,MO-09,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
63005,MO-02,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
63010,MO-03,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
63020,MO-08,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
63031,MO-01,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
64001,MO-04,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
64012,MO-05,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
64748,MO-07,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
59001,MT-00,11897,9997,11097,11447,7941,8254,8568,9262,9604,9945,9804,10154,10503
68001,NE-01,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
68005,NE-02,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
68303,NE-03,11989,10089,11189,11539,8009,8322,8636,9330,9672,10013,9872,10222,10571
89001,NV-02,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
89004,NV-03,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
89030,NV-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
3031,NH-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
3031,NH-02,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7001,NJ-07,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7001,NJ-13,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7002,NJ-10,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7003,NJ-08,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7004,NJ-11,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7010,NJ-09,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7060,NJ-06,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7401,NJ-05,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7701,NJ-12,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
7719,NJ-04,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
8001,NJ-02,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
8002,NJ-03,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
8003,NJ-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
79922,NM-02,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
86504,NM-03,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
87001,NM-01,12017,10117,11217,11567,8029,8342,8656,9350,9692,10033,9892,10242,10591
6390,NY-01,11926,10026,11126,11476,7963,8276,8590,9284,9626,9967,9826,10176,10525
10001,NY-08,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10002,NY-12,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10002,NY-14,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10023,NY-15,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10301,NY-13,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10451,NY-16,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10458,NY-07,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10458,NY-17,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10501,NY-19,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10502,NY-18,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
10916,NY-22,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
11001,NY-06,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
11001,NY-04,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
11001,NY-06,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
11004,NY-05,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
11050,NY-03,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
11201,NY-10,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
11201,NY-11,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
11204,NY-09,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
11701,NY-02,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
12008,NY-21,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
12010,NY-20,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
12010,NY-23,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
13021,NY-24,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
13021,NY-25,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
14001,NY-26,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
14004,NY-27,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
14008,NY-28,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
14009,NY-29,11797,9897,10997,11347,7869,8182,8496,9190,9532,9873,9732,10082,10431
27006,NC-05,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
27012,NC-12,12008,10108,11208,11558,8023,8336,8650,9344,9686,10027,9886,10236,10585
